application_id,job_id,candidate_id,selected
APP0008932,JOB0008932,CAND0008932,1
APP0008933,JOB0008933,CAND0008933,0
APP0008934,JOB0008934,CAND0008934,1
APP0008935,JOB0008935,CAND0008935,1
APP0008936,JOB0008936,CAND0008936,1
APP0008937,JOB0008937,CAND0008937,0
APP0008938,JOB0008938,CAND0008938,0
APP0008939,JOB0008939,CAND0008939,0
APP0008940,JOB0008940,CAND0008940,1
APP0008941,JOB0008941,CAND0008941,1
APP0008942,JOB0008942,CAND0008942,0
APP0008943,JOB0008943,CAND0008943,1
APP0008944,JOB0008944,CAND0008944,1
APP0008945,JOB0008945,CAND0008945,1
APP0008946,JOB0008946,CAND0008946,0
APP0008947,JOB0008947,CAND0008947,1
APP0008948,JOB0008948,CAND0008948,1
APP0008949,JOB0008949,CAND0008949,1
APP0008950,JOB0008950,CAND0008950,1
APP0008951,JOB0008951,CAND0008951,0
APP0008952,JOB0008952,CAND0008952,0
APP0008953,JOB0008953,CAND0008953,1
APP0008954,JOB0008954,CAND0008954,0
APP0008955,JOB0008955,CAND0008955,0
APP0008956,JOB0008956,CAND0008956,1
APP0008957,JOB0008957,CAND0008957,0
APP0008958,JOB0008958,CAND0008958,0
APP0008959,JOB0008959,CAND0008959,0
APP0008960,JOB0008960,CAND0008960,0
APP0008961,JOB0008961,CAND0008961,1
APP0008962,JOB0008962,CAND0008962,1
APP0008963,JOB0008963,CAND0008963,1
APP0008964,JOB0008964,CAND0008964,0
APP0008965,JOB0008965,CAND0008965,1
APP0008966,JOB0008966,CAND0008966,0
APP0008967,JOB0008967,CAND0008967,0
APP0008968,JOB0008968,CAND0008968,0
APP0008969,JOB0008969,CAND0008969,1
APP0008970,JOB0008970,CAND0008970,0
APP0008971,JOB0008971,CAND0008971,0
APP0008972,JOB0008972,CAND0008972,0
APP0008973,JOB0008973,CAND0008973,1
APP0008974,JOB0008974,CAND0008974,0
APP0008975,JOB0008975,CAND0008975,0
APP0008976,JOB0008976,CAND0008976,0
APP0008977,JOB0008977,CAND0008977,1
APP0008978,JOB0008978,CAND0008978,0
APP0008979,JOB0008979,CAND0008979,0
APP0008980,JOB0008980,CAND0008980,1
APP0008981,JOB0008981,CAND0008981,1
APP0008982,JOB0008982,CAND0008982,0
APP0008983,JOB0008983,CAND0008983,0
APP0008984,JOB0008984,CAND0008984,0
APP0008985,JOB0008985,CAND0008985,1
APP0008986,JOB0008986,CAND0008986,1
APP0008987,JOB0008987,CAND0008987,0
APP0008988,JOB0008988,CAND0008988,0
APP0008989,JOB0008989,CAND0008989,1
APP0008990,JOB0008990,CAND0008990,1
APP0008991,JOB0008991,CAND0008991,0
APP0008992,JOB0008992,CAND0008992,0
APP0008993,JOB0008993,CAND0008993,0
APP0008994,JOB0008994,CAND0008994,0
APP0008995,JOB0008995,CAND0008995,0
APP0008996,JOB0008996,CAND0008996,1
APP0008997,JOB0008997,CAND0008997,1
APP0008998,JOB0008998,CAND0008998,1
APP0008999,JOB0008999,CAND0008999,0
APP0009000,JOB0009000,CAND0009000,1
APP0009001,JOB0009001,CAND0009001,1
APP0009002,JOB0009002,CAND0009002,1
APP0009003,JOB0009003,CAND0009003,1
APP0009004,JOB0009004,CAND0009004,0
APP0009005,JOB0009005,CAND0009005,1
APP0009006,JOB0009006,CAND0009006,1
APP0009007,JOB0009007,CAND0009007,0
APP0009008,JOB0009008,CAND0009008,1
APP0009009,JOB0009009,CAND0009009,1
APP0009010,JOB0009010,CAND0009010,0
APP0009011,JOB0009011,CAND0009011,1
APP0009012,JOB0009012,CAND0009012,0
APP0009013,JOB0009013,CAND0009013,1
APP0009014,JOB0009014,CAND0009014,0
APP0009015,JOB0009015,CAND0009015,1
APP0009016,JOB0009016,CAND0009016,0
APP0009017,JOB0009017,CAND0009017,0
APP0009018,JOB0009018,CAND0009018,1
APP0009019,JOB0009019,CAND0009019,0
APP0009020,JOB0009020,CAND0009020,1
APP0009021,JOB0009021,CAND0009021,0
APP0009022,JOB0009022,CAND0009022,0
APP0009023,JOB0009023,CAND0009023,0
APP0009024,JOB0009024,CAND0009024,0
APP0009025,JOB0009025,CAND0009025,0
APP0009026,JOB0009026,CAND0009026,1
APP0009027,JOB0009027,CAND0009027,0
APP0009028,JOB0009028,CAND0009028,0
APP0009029,JOB0009029,CAND0009029,0
APP0009030,JOB0009030,CAND0009030,0
APP0009031,JOB0009031,CAND0009031,1
APP0009032,JOB0009032,CAND0009032,1
APP0009033,JOB0009033,CAND0009033,1
APP0009034,JOB0009034,CAND0009034,0
APP0009035,JOB0009035,CAND0009035,0
APP0009036,JOB0009036,CAND0009036,1
APP0009037,JOB0009037,CAND0009037,1
APP0009038,JOB0009038,CAND0009038,0
APP0009039,JOB0009039,CAND0009039,1
APP0009040,JOB0009040,CAND0009040,0
APP0009041,JOB0009041,CAND0009041,0
APP0009042,JOB0009042,CAND0009042,0
APP0009043,JOB0009043,CAND0009043,0
APP0009044,JOB0009044,CAND0009044,1
APP0009045,JOB0009045,CAND0009045,0
APP0009046,JOB0009046,CAND0009046,0
APP0009047,JOB0009047,CAND0009047,1
APP0009048,JOB0009048,CAND0009048,1
APP0009049,JOB0009049,CAND0009049,1
APP0009050,JOB0009050,CAND0009050,1
APP0009051,JOB0009051,CAND0009051,0
APP0009052,JOB0009052,CAND0009052,0
APP0009053,JOB0009053,CAND0009053,0
APP0009054,JOB0009054,CAND0009054,1
APP0009055,JOB0009055,CAND0009055,0
APP0009056,JOB0009056,CAND0009056,1
APP0009057,JOB0009057,CAND0009057,1
APP0009058,JOB0009058,CAND0009058,1
APP0009059,JOB0009059,CAND0009059,0
APP0009060,JOB0009060,CAND0009060,1
APP0009061,JOB0009061,CAND0009061,1
APP0009062,JOB0009062,CAND0009062,1
APP0009063,JOB0009063,CAND0009063,1
APP0009064,JOB0009064,CAND0009064,0
APP0009065,JOB0009065,CAND0009065,0
APP0009066,JOB0009066,CAND0009066,0
APP0009067,JOB0009067,CAND0009067,1
APP0009068,JOB0009068,CAND0009068,1
APP0009069,JOB0009069,CAND0009069,1
APP0009070,JOB0009070,CAND0009070,1
APP0009071,JOB0009071,CAND0009071,0
APP0009072,JOB0009072,CAND0009072,1
APP0009073,JOB0009073,CAND0009073,1
APP0009074,JOB0009074,CAND0009074,0
APP0009075,JOB0009075,CAND0009075,1
APP0009076,JOB0009076,CAND0009076,0
APP0009077,JOB0009077,CAND0009077,1
APP0009078,JOB0009078,CAND0009078,0
APP0009079,JOB0009079,CAND0009079,0
APP0009080,JOB0009080,CAND0009080,0
APP0009081,JOB0009081,CAND0009081,0
APP0009082,JOB0009082,CAND0009082,0
APP0009083,JOB0009083,CAND0009083,1
APP0009084,JOB0009084,CAND0009084,0
APP0009085,JOB0009085,CAND0009085,1
APP0009086,JOB0009086,CAND0009086,1
APP0009087,JOB0009087,CAND0009087,0
APP0009088,JOB0009088,CAND0009088,0
APP0009089,JOB0009089,CAND0009089,1
APP0009090,JOB0009090,CAND0009090,1
APP0009091,JOB0009091,CAND0009091,1
APP0009092,JOB0009092,CAND0009092,0
APP0009093,JOB0009093,CAND0009093,1
APP0009094,JOB0009094,CAND0009094,1
APP0009095,JOB0009095,CAND0009095,1
APP0009096,JOB0009096,CAND0009096,0
APP0009097,JOB0009097,CAND0009097,1
APP0009098,JOB0009098,CAND0009098,1
APP0009099,JOB0009099,CAND0009099,0
APP0009100,JOB0009100,CAND0009100,1
APP0009101,JOB0009101,CAND0009101,1
APP0009102,JOB0009102,CAND0009102,1
APP0009103,JOB0009103,CAND0009103,0
APP0009104,JOB0009104,CAND0009104,0
APP0009105,JOB0009105,CAND0009105,1
APP0009106,JOB0009106,CAND0009106,0
APP0009107,JOB0009107,CAND0009107,0
APP0009108,JOB0009108,CAND0009108,0
APP0009109,JOB0009109,CAND0009109,0
APP0009110,JOB0009110,CAND0009110,1
APP0009111,JOB0009111,CAND0009111,1
APP0009112,JOB0009112,CAND0009112,1
APP0009113,JOB0009113,CAND0009113,1
APP0009114,JOB0009114,CAND0009114,1
APP0009115,JOB0009115,CAND0009115,1
APP0009116,JOB0009116,CAND0009116,0
APP0009117,JOB0009117,CAND0009117,1
APP0009118,JOB0009118,CAND0009118,0
APP0009119,JOB0009119,CAND0009119,1
APP0009120,JOB0009120,CAND0009120,1
APP0009121,JOB0009121,CAND0009121,1
APP0009122,JOB0009122,CAND0009122,0
APP0009123,JOB0009123,CAND0009123,0
APP0009124,JOB0009124,CAND0009124,1
APP0009125,JOB0009125,CAND0009125,1
APP0009126,JOB0009126,CAND0009126,1
APP0009127,JOB0009127,CAND0009127,1
APP0009128,JOB0009128,CAND0009128,1
APP0009129,JOB0009129,CAND0009129,0
APP0009130,JOB0009130,CAND0009130,0
APP0009131,JOB0009131,CAND0009131,0
APP0009132,JOB0009132,CAND0009132,0
APP0009133,JOB0009133,CAND0009133,0
APP0009134,JOB0009134,CAND0009134,0
APP0009135,JOB0009135,CAND0009135,1
APP0009136,JOB0009136,CAND0009136,1
APP0009137,JOB0009137,CAND0009137,0
APP0009138,JOB0009138,CAND0009138,0
APP0009139,JOB0009139,CAND0009139,1
APP0009140,JOB0009140,CAND0009140,0
APP0009141,JOB0009141,CAND0009141,0
APP0009142,JOB0009142,CAND0009142,1
APP0009143,JOB0009143,CAND0009143,1
APP0009144,JOB0009144,CAND0009144,0
APP0009145,JOB0009145,CAND0009145,1
APP0009146,JOB0009146,CAND0009146,1
APP0009147,JOB0009147,CAND0009147,0
APP0009148,JOB0009148,CAND0009148,1
APP0009149,JOB0009149,CAND0009149,1
APP0009150,JOB0009150,CAND0009150,1
APP0009151,JOB0009151,CAND0009151,0
APP0009152,JOB0009152,CAND0009152,0
APP0009153,JOB0009153,CAND0009153,0
APP0009154,JOB0009154,CAND0009154,0
APP0009155,JOB0009155,CAND0009155,1
APP0009156,JOB0009156,CAND0009156,1
APP0009157,JOB0009157,CAND0009157,0
APP0009158,JOB0009158,CAND0009158,0
APP0009159,JOB0009159,CAND0009159,0
APP0009160,JOB0009160,CAND0009160,1
APP0009161,JOB0009161,CAND0009161,1
APP0009162,JOB0009162,CAND0009162,0
APP0009163,JOB0009163,CAND0009163,1
APP0009164,JOB0009164,CAND0009164,0
APP0009165,JOB0009165,CAND0009165,1
APP0009166,JOB0009166,CAND0009166,1
APP0009167,JOB0009167,CAND0009167,0
APP0009168,JOB0009168,CAND0009168,1
APP0009169,JOB0009169,CAND0009169,1
APP0009170,JOB0009170,CAND0009170,0
APP0009171,JOB0009171,CAND0009171,0
APP0009172,JOB0009172,CAND0009172,1
APP0009173,JOB0009173,CAND0009173,0
APP0009174,JOB0009174,CAND0009174,0
APP0009175,JOB0009175,CAND0009175,0
APP0009176,JOB0009176,CAND0009176,0
APP0009177,JOB0009177,CAND0009177,0
APP0009178,JOB0009178,CAND0009178,0
APP0009179,JOB0009179,CAND0009179,0
APP0009180,JOB0009180,CAND0009180,0
APP0009181,JOB0009181,CAND0009181,1
APP0009182,JOB0009182,CAND0009182,0
APP0009183,JOB0009183,CAND0009183,0
APP0009184,JOB0009184,CAND0009184,1
APP0009185,JOB0009185,CAND0009185,1
APP0009186,JOB0009186,CAND0009186,1
APP0009187,JOB0009187,CAND0009187,1
APP0009188,JOB0009188,CAND0009188,1
APP0009189,JOB0009189,CAND0009189,1
APP0009190,JOB0009190,CAND0009190,1
APP0009191,JOB0009191,CAND0009191,1
APP0009192,JOB0009192,CAND0009192,1
APP0009193,JOB0009193,CAND0009193,1
APP0009194,JOB0009194,CAND0009194,0
APP0009195,JOB0009195,CAND0009195,1
APP0009196,JOB0009196,CAND0009196,1
APP0009197,JOB0009197,CAND0009197,0
APP0009198,JOB0009198,CAND0009198,0
APP0009199,JOB0009199,CAND0009199,1
APP0009200,JOB0009200,CAND0009200,1
APP0009201,JOB0009201,CAND0009201,0
APP0009202,JOB0009202,CAND0009202,0
APP0009203,JOB0009203,CAND0009203,0
APP0009204,JOB0009204,CAND0009204,1
APP0009205,JOB0009205,CAND0009205,0
APP0009206,JOB0009206,CAND0009206,1
APP0009207,JOB0009207,CAND0009207,1
APP0009208,JOB0009208,CAND0009208,1
APP0009209,JOB0009209,CAND0009209,0
APP0009210,JOB0009210,CAND0009210,0
APP0009211,JOB0009211,CAND0009211,1
APP0009212,JOB0009212,CAND0009212,0
APP0009213,JOB0009213,CAND0009213,1
APP0009214,JOB0009214,CAND0009214,0
APP0009215,JOB0009215,CAND0009215,1
APP0009216,JOB0009216,CAND0009216,0
APP0009217,JOB0009217,CAND0009217,1
APP0009218,JOB0009218,CAND0009218,1
APP0009219,JOB0009219,CAND0009219,1
APP0009220,JOB0009220,CAND0009220,0
APP0009221,JOB0009221,CAND0009221,0
APP0009222,JOB0009222,CAND0009222,0
APP0009223,JOB0009223,CAND0009223,0
APP0009224,JOB0009224,CAND0009224,1
APP0009225,JOB0009225,CAND0009225,1
APP0009226,JOB0009226,CAND0009226,1
APP0009227,JOB0009227,CAND0009227,1
APP0009228,JOB0009228,CAND0009228,0
APP0009229,JOB0009229,CAND0009229,0
APP0009230,JOB0009230,CAND0009230,1
APP0009231,JOB0009231,CAND0009231,1
APP0009232,JOB0009232,CAND0009232,1
APP0009233,JOB0009233,CAND0009233,0
APP0009234,JOB0009234,CAND0009234,0
APP0009235,JOB0009235,CAND0009235,1
APP0009236,JOB0009236,CAND0009236,0
APP0009237,JOB0009237,CAND0009237,1
APP0009238,JOB0009238,CAND0009238,0
APP0009239,JOB0009239,CAND0009239,1
APP0009240,JOB0009240,CAND0009240,1
APP0009241,JOB0009241,CAND0009241,1
APP0009242,JOB0009242,CAND0009242,1
APP0009243,JOB0009243,CAND0009243,1
APP0009244,JOB0009244,CAND0009244,1
APP0009245,JOB0009245,CAND0009245,1
APP0009246,JOB0009246,CAND0009246,1
APP0009247,JOB0009247,CAND0009247,0
APP0009248,JOB0009248,CAND0009248,1
APP0009249,JOB0009249,CAND0009249,1
APP0009250,JOB0009250,CAND0009250,1
APP0009251,JOB0009251,CAND0009251,0
APP0009252,JOB0009252,CAND0009252,1
APP0009253,JOB0009253,CAND0009253,0
APP0009254,JOB0009254,CAND0009254,0
APP0009255,JOB0009255,CAND0009255,1
APP0009256,JOB0009256,CAND0009256,0
APP0009257,JOB0009257,CAND0009257,1
APP0009258,JOB0009258,CAND0009258,0
APP0009259,JOB0009259,CAND0009259,0
APP0009260,JOB0009260,CAND0009260,1
APP0009261,JOB0009261,CAND0009261,0
APP0009262,JOB0009262,CAND0009262,0
APP0009263,JOB0009263,CAND0009263,1
APP0009264,JOB0009264,CAND0009264,0
APP0009265,JOB0009265,CAND0009265,0
APP0009266,JOB0009266,CAND0009266,0
APP0009267,JOB0009267,CAND0009267,0
APP0009268,JOB0009268,CAND0009268,1
APP0009269,JOB0009269,CAND0009269,1
APP0009270,JOB0009270,CAND0009270,1
APP0009271,JOB0009271,CAND0009271,1
APP0009272,JOB0009272,CAND0009272,1
APP0009273,JOB0009273,CAND0009273,0
APP0009274,JOB0009274,CAND0009274,0
APP0009275,JOB0009275,CAND0009275,0
APP0009276,JOB0009276,CAND0009276,0
APP0009277,JOB0009277,CAND0009277,0
APP0009278,JOB0009278,CAND0009278,1
APP0009279,JOB0009279,CAND0009279,1
APP0009280,JOB0009280,CAND0009280,1
APP0009281,JOB0009281,CAND0009281,1
APP0009282,JOB0009282,CAND0009282,1
APP0009283,JOB0009283,CAND0009283,1
APP0009284,JOB0009284,CAND0009284,1
APP0009285,JOB0009285,CAND0009285,1
APP0009286,JOB0009286,CAND0009286,1
APP0009287,JOB0009287,CAND0009287,0
APP0009288,JOB0009288,CAND0009288,1
APP0009289,JOB0009289,CAND0009289,0
APP0009290,JOB0009290,CAND0009290,1
APP0009291,JOB0009291,CAND0009291,1
APP0009292,JOB0009292,CAND0009292,1
APP0009293,JOB0009293,CAND0009293,1
APP0009294,JOB0009294,CAND0009294,1
APP0009295,JOB0009295,CAND0009295,0
APP0009296,JOB0009296,CAND0009296,1
APP0009297,JOB0009297,CAND0009297,0
APP0009298,JOB0009298,CAND0009298,0
APP0009299,JOB0009299,CAND0009299,0
APP0009300,JOB0009300,CAND0009300,1
APP0009301,JOB0009301,CAND0009301,0
APP0009302,JOB0009302,CAND0009302,0
APP0009303,JOB0009303,CAND0009303,0
APP0009304,JOB0009304,CAND0009304,0
APP0009305,JOB0009305,CAND0009305,1
APP0009306,JOB0009306,CAND0009306,1
APP0009307,JOB0009307,CAND0009307,1
APP0009308,JOB0009308,CAND0009308,1
APP0009309,JOB0009309,CAND0009309,0
APP0009310,JOB0009310,CAND0009310,1
APP0009311,JOB0009311,CAND0009311,0
APP0009312,JOB0009312,CAND0009312,0
APP0009313,JOB0009313,CAND0009313,1
APP0009314,JOB0009314,CAND0009314,1
APP0009315,JOB0009315,CAND0009315,0
APP0009316,JOB0009316,CAND0009316,0
APP0009317,JOB0009317,CAND0009317,1
APP0009318,JOB0009318,CAND0009318,0
APP0009319,JOB0009319,CAND0009319,1
APP0009320,JOB0009320,CAND0009320,0
APP0009321,JOB0009321,CAND0009321,1
APP0009322,JOB0009322,CAND0009322,1
APP0009323,JOB0009323,CAND0009323,1
APP0009324,JOB0009324,CAND0009324,1
APP0009325,JOB0009325,CAND0009325,1
APP0009326,JOB0009326,CAND0009326,0
APP0009327,JOB0009327,CAND0009327,0
APP0009328,JOB0009328,CAND0009328,0
APP0009329,JOB0009329,CAND0009329,1
APP0009330,JOB0009330,CAND0009330,1
APP0009331,JOB0009331,CAND0009331,1
APP0009332,JOB0009332,CAND0009332,0
APP0009333,JOB0009333,CAND0009333,0
APP0009334,JOB0009334,CAND0009334,1
APP0009335,JOB0009335,CAND0009335,1
APP0009336,JOB0009336,CAND0009336,0
APP0009337,JOB0009337,CAND0009337,0
APP0009338,JOB0009338,CAND0009338,0
APP0009339,JOB0009339,CAND0009339,1
APP0009340,JOB0009340,CAND0009340,0
APP0009341,JOB0009341,CAND0009341,1
APP0009342,JOB0009342,CAND0009342,1
APP0009343,JOB0009343,CAND0009343,1
APP0009344,JOB0009344,CAND0009344,1
APP0009345,JOB0009345,CAND0009345,0
APP0009346,JOB0009346,CAND0009346,0
APP0009347,JOB0009347,CAND0009347,1
APP0009348,JOB0009348,CAND0009348,0
APP0009349,JOB0009349,CAND0009349,0
APP0009350,JOB0009350,CAND0009350,0
APP0009351,JOB0009351,CAND0009351,1
APP0009352,JOB0009352,CAND0009352,1
APP0009353,JOB0009353,CAND0009353,1
APP0009354,JOB0009354,CAND0009354,0
APP0009355,JOB0009355,CAND0009355,0
APP0009356,JOB0009356,CAND0009356,1
APP0009357,JOB0009357,CAND0009357,0
APP0009358,JOB0009358,CAND0009358,1
APP0009359,JOB0009359,CAND0009359,1
APP0009360,JOB0009360,CAND0009360,1
APP0009361,JOB0009361,CAND0009361,1
APP0009362,JOB0009362,CAND0009362,0
APP0009363,JOB0009363,CAND0009363,0
APP0009364,JOB0009364,CAND0009364,0
APP0009365,JOB0009365,CAND0009365,0
APP0009366,JOB0009366,CAND0009366,0
APP0009367,JOB0009367,CAND0009367,0
APP0009368,JOB0009368,CAND0009368,1
APP0009369,JOB0009369,CAND0009369,1
APP0009370,JOB0009370,CAND0009370,0
APP0009371,JOB0009371,CAND0009371,1
APP0009372,JOB0009372,CAND0009372,1
APP0009373,JOB0009373,CAND0009373,0
APP0009374,JOB0009374,CAND0009374,1
APP0009375,JOB0009375,CAND0009375,0
APP0009376,JOB0009376,CAND0009376,0
APP0009377,JOB0009377,CAND0009377,1
APP0009378,JOB0009378,CAND0009378,0
APP0009379,JOB0009379,CAND0009379,1
APP0009380,JOB0009380,CAND0009380,1
APP0009381,JOB0009381,CAND0009381,0
APP0009382,JOB0009382,CAND0009382,1
APP0009383,JOB0009383,CAND0009383,0
APP0009384,JOB0009384,CAND0009384,0
APP0009385,JOB0009385,CAND0009385,1
APP0009386,JOB0009386,CAND0009386,0
APP0009387,JOB0009387,CAND0009387,0
APP0009388,JOB0009388,CAND0009388,0
APP0009389,JOB0009389,CAND0009389,1
APP0009390,JOB0009390,CAND0009390,1
APP0009391,JOB0009391,CAND0009391,0
APP0009392,JOB0009392,CAND0009392,1
APP0009393,JOB0009393,CAND0009393,1
APP0009394,JOB0009394,CAND0009394,1
APP0009395,JOB0009395,CAND0009395,0
APP0009396,JOB0009396,CAND0009396,0
APP0009397,JOB0009397,CAND0009397,0
APP0009398,JOB0009398,CAND0009398,1
APP0009399,JOB0009399,CAND0009399,1
APP0009400,JOB0009400,CAND0009400,1
APP0009401,JOB0009401,CAND0009401,0
APP0009402,JOB0009402,CAND0009402,0
APP0009403,JOB0009403,CAND0009403,1
APP0009404,JOB0009404,CAND0009404,0
APP0009405,JOB0009405,CAND0009405,1
APP0009406,JOB0009406,CAND0009406,0
APP0009407,JOB0009407,CAND0009407,0
APP0009408,JOB0009408,CAND0009408,0
APP0009409,JOB0009409,CAND0009409,0
APP0009410,JOB0009410,CAND0009410,0
APP0009411,JOB0009411,CAND0009411,0
APP0009412,JOB0009412,CAND0009412,0
APP0009413,JOB0009413,CAND0009413,0
APP0009414,JOB0009414,CAND0009414,0
APP0009415,JOB0009415,CAND0009415,1
APP0009416,JOB0009416,CAND0009416,0
APP0009417,JOB0009417,CAND0009417,1
APP0009418,JOB0009418,CAND0009418,0
APP0009419,JOB0009419,CAND0009419,0
APP0009420,JOB0009420,CAND0009420,0
APP0009421,JOB0009421,CAND0009421,0
APP0009422,JOB0009422,CAND0009422,1
APP0009423,JOB0009423,CAND0009423,0
APP0009424,JOB0009424,CAND0009424,1
APP0009425,JOB0009425,CAND0009425,1
APP0009426,JOB0009426,CAND0009426,1
APP0009427,JOB0009427,CAND0009427,0
APP0009428,JOB0009428,CAND0009428,0
APP0009429,JOB0009429,CAND0009429,1
APP0009430,JOB0009430,CAND0009430,0
APP0009431,JOB0009431,CAND0009431,1
APP0009432,JOB0009432,CAND0009432,0
APP0009433,JOB0009433,CAND0009433,1
APP0009434,JOB0009434,CAND0009434,1
APP0009435,JOB0009435,CAND0009435,1
APP0009436,JOB0009436,CAND0009436,0
APP0009437,JOB0009437,CAND0009437,1
APP0009438,JOB0009438,CAND0009438,0
APP0009439,JOB0009439,CAND0009439,0
APP0009440,JOB0009440,CAND0009440,1
APP0009441,JOB0009441,CAND0009441,0
APP0009442,JOB0009442,CAND0009442,1
APP0009443,JOB0009443,CAND0009443,1
APP0009444,JOB0009444,CAND0009444,1
APP0009445,JOB0009445,CAND0009445,0
APP0009446,JOB0009446,CAND0009446,1
APP0009447,JOB0009447,CAND0009447,0
APP0009448,JOB0009448,CAND0009448,0
APP0009449,JOB0009449,CAND0009449,1
APP0009450,JOB0009450,CAND0009450,0
APP0009451,JOB0009451,CAND0009451,0
APP0009452,JOB0009452,CAND0009452,1
APP0009453,JOB0009453,CAND0009453,1
APP0009454,JOB0009454,CAND0009454,0
APP0009455,JOB0009455,CAND0009455,1
APP0009456,JOB0009456,CAND0009456,0
APP0009457,JOB0009457,CAND0009457,0
APP0009458,JOB0009458,CAND0009458,1
APP0009459,JOB0009459,CAND0009459,0
APP0009460,JOB0009460,CAND0009460,1
APP0009461,JOB0009461,CAND0009461,0
APP0009462,JOB0009462,CAND0009462,1
APP0009463,JOB0009463,CAND0009463,0
APP0009464,JOB0009464,CAND0009464,0
APP0009465,JOB0009465,CAND0009465,1
APP0009466,JOB0009466,CAND0009466,1
APP0009467,JOB0009467,CAND0009467,1
APP0009468,JOB0009468,CAND0009468,0
APP0009469,JOB0009469,CAND0009469,1
APP0009470,JOB0009470,CAND0009470,1
APP0009471,JOB0009471,CAND0009471,0
APP0009472,JOB0009472,CAND0009472,1
APP0009473,JOB0009473,CAND0009473,0
APP0009474,JOB0009474,CAND0009474,1
APP0009475,JOB0009475,CAND0009475,0
APP0009476,JOB0009476,CAND0009476,0
APP0009477,JOB0009477,CAND0009477,0
APP0009478,JOB0009478,CAND0009478,1
APP0009479,JOB0009479,CAND0009479,1
APP0009480,JOB0009480,CAND0009480,1
APP0009481,JOB0009481,CAND0009481,1
APP0009482,JOB0009482,CAND0009482,1
APP0009483,JOB0009483,CAND0009483,1
APP0009484,JOB0009484,CAND0009484,1
APP0009485,JOB0009485,CAND0009485,1
APP0009486,JOB0009486,CAND0009486,1
APP0009487,JOB0009487,CAND0009487,1
APP0009488,JOB0009488,CAND0009488,0
APP0009489,JOB0009489,CAND0009489,0
APP0009490,JOB0009490,CAND0009490,0
APP0009491,JOB0009491,CAND0009491,0
APP0009492,JOB0009492,CAND0009492,1
APP0009493,JOB0009493,CAND0009493,0
APP0009494,JOB0009494,CAND0009494,1
APP0009495,JOB0009495,CAND0009495,1
APP0009496,JOB0009496,CAND0009496,1
APP0009497,JOB0009497,CAND0009497,0
APP0009498,JOB0009498,CAND0009498,0
APP0009499,JOB0009499,CAND0009499,0
APP0009500,JOB0009500,CAND0009500,0
APP0009501,JOB0009501,CAND0009501,0
APP0009502,JOB0009502,CAND0009502,1
APP0009503,JOB0009503,CAND0009503,0
APP0009504,JOB0009504,CAND0009504,0
APP0009505,JOB0009505,CAND0009505,0
APP0009506,JOB0009506,CAND0009506,1
APP0009507,JOB0009507,CAND0009507,0
APP0009508,JOB0009508,CAND0009508,0
APP0009509,JOB0009509,CAND0009509,1
APP0009510,JOB0009510,CAND0009510,0
APP0009511,JOB0009511,CAND0009511,1
APP0009512,JOB0009512,CAND0009512,0
APP0009513,JOB0009513,CAND0009513,1
APP0009514,JOB0009514,CAND0009514,1
APP0009515,JOB0009515,CAND0009515,0
APP0009516,JOB0009516,CAND0009516,1
APP0009517,JOB0009517,CAND0009517,1
APP0009518,JOB0009518,CAND0009518,1
APP0009519,JOB0009519,CAND0009519,1
APP0009520,JOB0009520,CAND0009520,1
APP0009521,JOB0009521,CAND0009521,1
APP0009522,JOB0009522,CAND0009522,1
APP0009523,JOB0009523,CAND0009523,0
APP0009524,JOB0009524,CAND0009524,1
APP0009525,JOB0009525,CAND0009525,1
APP0009526,JOB0009526,CAND0009526,0
APP0009527,JOB0009527,CAND0009527,1
APP0009528,JOB0009528,CAND0009528,1
APP0009529,JOB0009529,CAND0009529,0
APP0009530,JOB0009530,CAND0009530,0
APP0009531,JOB0009531,CAND0009531,0
APP0009532,JOB0009532,CAND0009532,0
APP0009533,JOB0009533,CAND0009533,1
APP0009534,JOB0009534,CAND0009534,0
APP0009535,JOB0009535,CAND0009535,1
APP0009536,JOB0009536,CAND0009536,1
APP0009537,JOB0009537,CAND0009537,1
APP0009538,JOB0009538,CAND0009538,0
APP0009539,JOB0009539,CAND0009539,0
APP0009540,JOB0009540,CAND0009540,0
APP0009541,JOB0009541,CAND0009541,0
APP0009542,JOB0009542,CAND0009542,1
APP0009543,JOB0009543,CAND0009543,1
APP0009544,JOB0009544,CAND0009544,0
APP0009545,JOB0009545,CAND0009545,0
APP0009546,JOB0009546,CAND0009546,0
APP0009547,JOB0009547,CAND0009547,0
APP0009548,JOB0009548,CAND0009548,1
APP0009549,JOB0009549,CAND0009549,1
APP0009550,JOB0009550,CAND0009550,1
APP0009551,JOB0009551,CAND0009551,0
APP0009552,JOB0009552,CAND0009552,1
APP0009553,JOB0009553,CAND0009553,0
APP0009554,JOB0009554,CAND0009554,1
APP0009555,JOB0009555,CAND0009555,0
APP0009556,JOB0009556,CAND0009556,1
APP0009557,JOB0009557,CAND0009557,1
APP0009558,JOB0009558,CAND0009558,1
APP0009559,JOB0009559,CAND0009559,0
APP0009560,JOB0009560,CAND0009560,1
APP0009561,JOB0009561,CAND0009561,1
APP0009562,JOB0009562,CAND0009562,1
APP0009563,JOB0009563,CAND0009563,1
APP0009564,JOB0009564,CAND0009564,1
APP0009565,JOB0009565,CAND0009565,0
APP0009566,JOB0009566,CAND0009566,1
