application_id,job_id,candidate_id,selected
APP0016903,JOB0016903,CAND0016903,0
APP0043802,JOB0043802,CAND0043802,1
APP0020609,JOB0020609,CAND0020609,1
APP0014594,JOB0014594,CAND0014594,0
APP0001115,JOB0001115,CAND0001115,1
APP0014565,JOB0014565,CAND0014565,1
APP0008261,JOB0008261,CAND0008261,0
APP0042624,JOB0042624,CAND0042624,0
APP0032501,JOB0032501,CAND0032501,0
APP0004838,JOB0004838,CAND0004838,1
APP0046323,JOB0046323,CAND0046323,0
APP0011573,JOB0011573,CAND0011573,0
APP0029466,JOB0029466,CAND0029466,0
APP0009868,JOB0009868,CAND0009868,0
APP0043966,JOB0043966,CAND0043966,0
APP0028106,JOB0028106,CAND0028106,0
APP0032937,JOB0032937,CAND0032937,0
APP0022558,JOB0022558,CAND0022558,0
APP0030740,JOB0030740,CAND0030740,1
APP0002466,JOB0002466,CAND0002466,0
APP0014646,JOB0014646,CAND0014646,0
APP0045096,JOB0045096,CAND0045096,0
APP0020612,JOB0020612,CAND0020612,0
APP0040481,JOB0040481,CAND0040481,1
APP0048085,JOB0048085,CAND0048085,1
APP0039649,JOB0039649,CAND0039649,0
APP0011309,JOB0011309,CAND0011309,0
APP0042572,JOB0042572,CAND0042572,1
APP0014534,JOB0014534,CAND0014534,0
APP0023257,JOB0023257,CAND0023257,0
APP0020855,JOB0020855,CAND0020855,1
APP0046661,JOB0046661,CAND0046661,0
APP0014069,JOB0014069,CAND0014069,0
APP0018862,JOB0018862,CAND0018862,0
APP0046778,JOB0046778,CAND0046778,0
APP0011924,JOB0011924,CAND0011924,0
APP0032640,JOB0032640,CAND0032640,0
APP0017633,JOB0017633,CAND0017633,1
APP0027859,JOB0027859,CAND0027859,0
APP0001657,JOB0001657,CAND0001657,1
APP0046345,JOB0046345,CAND0046345,0
APP0005847,JOB0005847,CAND0005847,1
APP0000553,JOB0000553,CAND0000553,1
APP0047595,JOB0047595,CAND0047595,1
APP0016700,JOB0016700,CAND0016700,0
APP0030158,JOB0030158,CAND0030158,1
APP0009800,JOB0009800,CAND0009800,0
APP0046495,JOB0046495,CAND0046495,0
APP0026147,JOB0026147,CAND0026147,0
APP0010477,JOB0010477,CAND0010477,1
APP0022042,JOB0022042,CAND0022042,0
APP0011096,JOB0011096,CAND0011096,0
APP0017726,JOB0017726,CAND0017726,1
APP0031584,JOB0031584,CAND0031584,0
APP0021179,JOB0021179,CAND0021179,1
APP0039854,JOB0039854,CAND0039854,1
APP0004932,JOB0004932,CAND0004932,0
APP0030424,JOB0030424,CAND0030424,1
APP0037637,JOB0037637,CAND0037637,0
APP0047392,JOB0047392,CAND0047392,1
APP0032460,JOB0032460,CAND0032460,1
APP0004289,JOB0004289,CAND0004289,0
APP0004952,JOB0004952,CAND0004952,1
APP0012553,JOB0012553,CAND0012553,0
APP0041993,JOB0041993,CAND0041993,1
APP0035151,JOB0035151,CAND0035151,0
APP0045584,JOB0045584,CAND0045584,1
APP0000616,JOB0000616,CAND0000616,1
APP0026741,JOB0026741,CAND0026741,1
APP0020022,JOB0020022,CAND0020022,0
APP0006593,JOB0006593,CAND0006593,0
APP0010790,JOB0010790,CAND0010790,0
APP0025767,JOB0025767,CAND0025767,1
APP0044812,JOB0044812,CAND0044812,1
APP0039888,JOB0039888,CAND0039888,0
APP0038850,JOB0038850,CAND0038850,1
APP0010137,JOB0010137,CAND0010137,1
APP0035355,JOB0035355,CAND0035355,0
APP0011843,JOB0011843,CAND0011843,0
APP0041930,JOB0041930,CAND0041930,0
APP0006454,JOB0006454,CAND0006454,0
APP0006273,JOB0006273,CAND0006273,1
APP0026013,JOB0026013,CAND0026013,1
APP0016076,JOB0016076,CAND0016076,0
APP0002386,JOB0002386,CAND0002386,0
APP0038534,JOB0038534,CAND0038534,0
APP0022110,JOB0022110,CAND0022110,1
APP0046162,JOB0046162,CAND0046162,0
APP0006827,JOB0006827,CAND0006827,1
APP0004923,JOB0004923,CAND0004923,1
APP0011254,JOB0011254,CAND0011254,0
APP0042388,JOB0042388,CAND0042388,0
APP0032381,JOB0032381,CAND0032381,1
APP0049577,JOB0049577,CAND0049577,0
APP0016503,JOB0016503,CAND0016503,0
APP0040061,JOB0040061,CAND0040061,1
APP0005427,JOB0005427,CAND0005427,0
APP0028160,JOB0028160,CAND0028160,1
APP0036791,JOB0036791,CAND0036791,0
APP0032071,JOB0032071,CAND0032071,1
APP0024096,JOB0024096,CAND0024096,1
APP0026781,JOB0026781,CAND0026781,0
APP0040134,JOB0040134,CAND0040134,0
APP0043741,JOB0043741,CAND0043741,1
APP0040036,JOB0040036,CAND0040036,0
APP0031186,JOB0031186,CAND0031186,1
APP0049013,JOB0049013,CAND0049013,1
APP0007053,JOB0007053,CAND0007053,0
APP0015273,JOB0015273,CAND0015273,1
APP0015601,JOB0015601,CAND0015601,0
APP0034439,JOB0034439,CAND0034439,0
APP0038977,JOB0038977,CAND0038977,0
APP0000997,JOB0000997,CAND0000997,0
APP0012939,JOB0012939,CAND0012939,0
APP0021476,JOB0021476,CAND0021476,1
APP0049806,JOB0049806,CAND0049806,0
APP0046396,JOB0046396,CAND0046396,0
APP0025659,JOB0025659,CAND0025659,1
APP0041861,JOB0041861,CAND0041861,0
APP0028395,JOB0028395,CAND0028395,1
APP0029413,JOB0029413,CAND0029413,1
APP0036372,JOB0036372,CAND0036372,1
APP0017014,JOB0017014,CAND0017014,1
APP0041778,JOB0041778,CAND0041778,1
APP0008775,JOB0008775,CAND0008775,0
APP0038777,JOB0038777,CAND0038777,1
APP0037247,JOB0037247,CAND0037247,0
APP0007237,JOB0007237,CAND0007237,0
APP0036949,JOB0036949,CAND0036949,0
APP0028369,JOB0028369,CAND0028369,0
APP0001237,JOB0001237,CAND0001237,1
APP0027867,JOB0027867,CAND0027867,0
APP0042408,JOB0042408,CAND0042408,0
APP0031402,JOB0031402,CAND0031402,1
APP0024175,JOB0024175,CAND0024175,0
APP0008999,JOB0008999,CAND0008999,0
APP0008945,JOB0008945,CAND0008945,1
APP0049269,JOB0049269,CAND0049269,1
APP0008388,JOB0008388,CAND0008388,0
APP0043976,JOB0043976,CAND0043976,1
APP0014566,JOB0014566,CAND0014566,1
APP0016880,JOB0016880,CAND0016880,1
APP0043192,JOB0043192,CAND0043192,0
APP0015172,JOB0015172,CAND0015172,1
APP0014431,JOB0014431,CAND0014431,1
APP0026365,JOB0026365,CAND0026365,0
APP0028037,JOB0028037,CAND0028037,1
APP0030837,JOB0030837,CAND0030837,0
APP0014768,JOB0014768,CAND0014768,0
APP0016715,JOB0016715,CAND0016715,0
APP0044291,JOB0044291,CAND0044291,1
APP0011056,JOB0011056,CAND0011056,0
APP0020599,JOB0020599,CAND0020599,0
APP0030038,JOB0030038,CAND0030038,0
APP0044363,JOB0044363,CAND0044363,1
APP0037286,JOB0037286,CAND0037286,1
APP0005956,JOB0005956,CAND0005956,1
APP0028242,JOB0028242,CAND0028242,0
APP0044413,JOB0044413,CAND0044413,1
APP0014277,JOB0014277,CAND0014277,0
APP0016445,JOB0016445,CAND0016445,1
APP0016388,JOB0016388,CAND0016388,1
APP0037023,JOB0037023,CAND0037023,0
APP0018359,JOB0018359,CAND0018359,0
APP0005027,JOB0005027,CAND0005027,1
APP0036638,JOB0036638,CAND0036638,0
APP0030401,JOB0030401,CAND0030401,0
APP0039786,JOB0039786,CAND0039786,0
APP0012603,JOB0012603,CAND0012603,1
APP0021294,JOB0021294,CAND0021294,1
APP0005329,JOB0005329,CAND0005329,0
APP0043704,JOB0043704,CAND0043704,0
APP0013677,JOB0013677,CAND0013677,1
APP0020529,JOB0020529,CAND0020529,1
APP0003402,JOB0003402,CAND0003402,0
APP0004183,JOB0004183,CAND0004183,1
APP0031813,JOB0031813,CAND0031813,1
APP0028582,JOB0028582,CAND0028582,1
APP0024391,JOB0024391,CAND0024391,1
APP0019805,JOB0019805,CAND0019805,1
APP0033826,JOB0033826,CAND0033826,0
APP0046836,JOB0046836,CAND0046836,1
APP0024107,JOB0024107,CAND0024107,1
APP0044102,JOB0044102,CAND0044102,1
APP0000564,JOB0000564,CAND0000564,1
APP0020350,JOB0020350,CAND0020350,0
APP0049263,JOB0049263,CAND0049263,0
APP0010193,JOB0010193,CAND0010193,1
APP0006559,JOB0006559,CAND0006559,0
APP0025496,JOB0025496,CAND0025496,0
APP0015933,JOB0015933,CAND0015933,0
APP0011691,JOB0011691,CAND0011691,1
APP0042042,JOB0042042,CAND0042042,0
APP0022115,JOB0022115,CAND0022115,0
APP0046968,JOB0046968,CAND0046968,1
APP0016676,JOB0016676,CAND0016676,0
APP0033048,JOB0033048,CAND0033048,1
APP0018243,JOB0018243,CAND0018243,0
APP0016527,JOB0016527,CAND0016527,1
APP0021722,JOB0021722,CAND0021722,1
APP0043969,JOB0043969,CAND0043969,0
APP0019590,JOB0019590,CAND0019590,0
APP0024158,JOB0024158,CAND0024158,0
APP0041553,JOB0041553,CAND0041553,0
APP0029016,JOB0029016,CAND0029016,0
APP0043918,JOB0043918,CAND0043918,1
APP0015136,JOB0015136,CAND0015136,1
APP0035957,JOB0035957,CAND0035957,1
APP0018448,JOB0018448,CAND0018448,1
APP0024502,JOB0024502,CAND0024502,1
APP0002572,JOB0002572,CAND0002572,1
APP0004508,JOB0004508,CAND0004508,1
APP0015042,JOB0015042,CAND0015042,0
APP0004154,JOB0004154,CAND0004154,1
APP0003640,JOB0003640,CAND0003640,0
APP0027462,JOB0027462,CAND0027462,0
APP0031911,JOB0031911,CAND0031911,0
APP0040900,JOB0040900,CAND0040900,0
APP0046065,JOB0046065,CAND0046065,1
APP0007575,JOB0007575,CAND0007575,0
APP0030819,JOB0030819,CAND0030819,0
APP0029937,JOB0029937,CAND0029937,1
APP0021883,JOB0021883,CAND0021883,1
APP0015875,JOB0015875,CAND0015875,0
APP0034302,JOB0034302,CAND0034302,0
APP0006153,JOB0006153,CAND0006153,1
APP0014727,JOB0014727,CAND0014727,1
APP0044877,JOB0044877,CAND0044877,0
APP0041613,JOB0041613,CAND0041613,0
APP0030160,JOB0030160,CAND0030160,0
APP0035631,JOB0035631,CAND0035631,0
APP0006601,JOB0006601,CAND0006601,1
APP0023191,JOB0023191,CAND0023191,0
APP0005681,JOB0005681,CAND0005681,1
APP0014286,JOB0014286,CAND0014286,0
APP0033270,JOB0033270,CAND0033270,0
APP0048558,JOB0048558,CAND0048558,0
APP0011310,JOB0011310,CAND0011310,0
APP0020187,JOB0020187,CAND0020187,1
APP0016345,JOB0016345,CAND0016345,0
APP0033842,JOB0033842,CAND0033842,1
APP0028182,JOB0028182,CAND0028182,1
APP0030552,JOB0030552,CAND0030552,0
APP0041567,JOB0041567,CAND0041567,1
APP0004613,JOB0004613,CAND0004613,1
APP0000393,JOB0000393,CAND0000393,0
APP0048207,JOB0048207,CAND0048207,1
APP0021209,JOB0021209,CAND0021209,0
APP0010582,JOB0010582,CAND0010582,1
APP0023318,JOB0023318,CAND0023318,0
APP0031082,JOB0031082,CAND0031082,1
APP0048709,JOB0048709,CAND0048709,0
APP0048426,JOB0048426,CAND0048426,0
APP0015548,JOB0015548,CAND0015548,1
APP0016149,JOB0016149,CAND0016149,0
APP0013023,JOB0013023,CAND0013023,0
APP0007108,JOB0007108,CAND0007108,1
APP0022940,JOB0022940,CAND0022940,1
APP0000367,JOB0000367,CAND0000367,0
APP0014081,JOB0014081,CAND0014081,1
APP0015237,JOB0015237,CAND0015237,1
APP0004334,JOB0004334,CAND0004334,1
APP0035764,JOB0035764,CAND0035764,1
APP0045908,JOB0045908,CAND0045908,1
APP0008770,JOB0008770,CAND0008770,0
APP0047239,JOB0047239,CAND0047239,1
APP0036589,JOB0036589,CAND0036589,0
APP0022677,JOB0022677,CAND0022677,1
APP0031633,JOB0031633,CAND0031633,1
APP0037129,JOB0037129,CAND0037129,1
APP0006825,JOB0006825,CAND0006825,1
APP0007353,JOB0007353,CAND0007353,0
APP0038219,JOB0038219,CAND0038219,0
APP0011597,JOB0011597,CAND0011597,1
APP0043663,JOB0043663,CAND0043663,0
APP0020441,JOB0020441,CAND0020441,1
APP0004197,JOB0004197,CAND0004197,0
APP0024088,JOB0024088,CAND0024088,0
APP0026966,JOB0026966,CAND0026966,0
APP0010584,JOB0010584,CAND0010584,1
APP0002777,JOB0002777,CAND0002777,1
APP0018138,JOB0018138,CAND0018138,1
APP0004469,JOB0004469,CAND0004469,1
APP0010226,JOB0010226,CAND0010226,0
APP0018959,JOB0018959,CAND0018959,1
APP0018363,JOB0018363,CAND0018363,1
APP0020500,JOB0020500,CAND0020500,1
APP0017965,JOB0017965,CAND0017965,0
APP0034097,JOB0034097,CAND0034097,0
APP0015690,JOB0015690,CAND0015690,1
APP0012062,JOB0012062,CAND0012062,1
APP0013064,JOB0013064,CAND0013064,0
APP0029710,JOB0029710,CAND0029710,1
APP0001268,JOB0001268,CAND0001268,1
APP0048995,JOB0048995,CAND0048995,0
APP0029748,JOB0029748,CAND0029748,0
APP0015842,JOB0015842,CAND0015842,0
APP0010642,JOB0010642,CAND0010642,0
APP0046184,JOB0046184,CAND0046184,0
APP0019533,JOB0019533,CAND0019533,0
APP0021761,JOB0021761,CAND0021761,1
APP0034705,JOB0034705,CAND0034705,0
APP0026794,JOB0026794,CAND0026794,0
APP0006436,JOB0006436,CAND0006436,0
APP0044709,JOB0044709,CAND0044709,0
APP0032751,JOB0032751,CAND0032751,0
APP0002242,JOB0002242,CAND0002242,1
APP0021277,JOB0021277,CAND0021277,0
APP0026411,JOB0026411,CAND0026411,1
APP0008368,JOB0008368,CAND0008368,0
APP0039418,JOB0039418,CAND0039418,1
APP0024298,JOB0024298,CAND0024298,0
APP0014521,JOB0014521,CAND0014521,1
APP0010002,JOB0010002,CAND0010002,1
APP0008457,JOB0008457,CAND0008457,0
APP0049596,JOB0049596,CAND0049596,0
APP0001395,JOB0001395,CAND0001395,0
APP0019209,JOB0019209,CAND0019209,0
APP0043079,JOB0043079,CAND0043079,1
APP0028237,JOB0028237,CAND0028237,0
APP0028727,JOB0028727,CAND0028727,1
APP0020918,JOB0020918,CAND0020918,0
APP0000846,JOB0000846,CAND0000846,0
APP0049761,JOB0049761,CAND0049761,1
APP0021726,JOB0021726,CAND0021726,0
APP0001883,JOB0001883,CAND0001883,0
APP0028955,JOB0028955,CAND0028955,0
APP0009752,JOB0009752,CAND0009752,1
APP0022415,JOB0022415,CAND0022415,0
APP0001127,JOB0001127,CAND0001127,0
APP0019539,JOB0019539,CAND0019539,1
APP0034572,JOB0034572,CAND0034572,0
APP0034826,JOB0034826,CAND0034826,0
APP0030763,JOB0030763,CAND0030763,0
APP0036401,JOB0036401,CAND0036401,0
APP0039874,JOB0039874,CAND0039874,0
APP0045875,JOB0045875,CAND0045875,0
APP0020017,JOB0020017,CAND0020017,1
APP0031324,JOB0031324,CAND0031324,1
APP0018722,JOB0018722,CAND0018722,1
APP0004467,JOB0004467,CAND0004467,1
APP0040820,JOB0040820,CAND0040820,0
APP0013416,JOB0013416,CAND0013416,1
APP0006224,JOB0006224,CAND0006224,1
APP0043259,JOB0043259,CAND0043259,1
APP0008759,JOB0008759,CAND0008759,1
APP0027820,JOB0027820,CAND0027820,0
APP0001096,JOB0001096,CAND0001096,0
APP0008461,JOB0008461,CAND0008461,0
APP0003694,JOB0003694,CAND0003694,0
APP0035815,JOB0035815,CAND0035815,0
APP0011315,JOB0011315,CAND0011315,0
APP0045309,JOB0045309,CAND0045309,1
APP0010615,JOB0010615,CAND0010615,1
APP0013285,JOB0013285,CAND0013285,0
APP0044899,JOB0044899,CAND0044899,1
APP0001579,JOB0001579,CAND0001579,0
APP0045968,JOB0045968,CAND0045968,1
APP0028971,JOB0028971,CAND0028971,0
APP0022577,JOB0022577,CAND0022577,1
APP0041906,JOB0041906,CAND0041906,1
APP0006291,JOB0006291,CAND0006291,0
APP0027693,JOB0027693,CAND0027693,1
APP0032500,JOB0032500,CAND0032500,0
APP0011998,JOB0011998,CAND0011998,1
APP0022737,JOB0022737,CAND0022737,0
APP0005713,JOB0005713,CAND0005713,1
APP0027421,JOB0027421,CAND0027421,0
APP0019171,JOB0019171,CAND0019171,0
APP0006127,JOB0006127,CAND0006127,0
APP0032146,JOB0032146,CAND0032146,0
APP0032328,JOB0032328,CAND0032328,1
APP0022731,JOB0022731,CAND0022731,0
APP0013115,JOB0013115,CAND0013115,0
APP0021097,JOB0021097,CAND0021097,0
APP0031794,JOB0031794,CAND0031794,0
APP0004874,JOB0004874,CAND0004874,0
APP0034731,JOB0034731,CAND0034731,0
APP0033783,JOB0033783,CAND0033783,1
APP0013734,JOB0013734,CAND0013734,0
APP0048245,JOB0048245,CAND0048245,1
APP0013284,JOB0013284,CAND0013284,1
APP0010633,JOB0010633,CAND0010633,1
APP0017241,JOB0017241,CAND0017241,0
APP0027460,JOB0027460,CAND0027460,0
APP0048935,JOB0048935,CAND0048935,0
APP0001956,JOB0001956,CAND0001956,0
APP0027314,JOB0027314,CAND0027314,1
APP0035119,JOB0035119,CAND0035119,1
APP0041161,JOB0041161,CAND0041161,0
APP0024807,JOB0024807,CAND0024807,0
APP0021989,JOB0021989,CAND0021989,1
APP0041238,JOB0041238,CAND0041238,1
APP0049142,JOB0049142,CAND0049142,0
APP0036346,JOB0036346,CAND0036346,0
APP0014568,JOB0014568,CAND0014568,0
APP0044519,JOB0044519,CAND0044519,1
APP0027961,JOB0027961,CAND0027961,1
APP0027055,JOB0027055,CAND0027055,1
APP0018845,JOB0018845,CAND0018845,0
APP0048002,JOB0048002,CAND0048002,1
APP0004068,JOB0004068,CAND0004068,0
APP0043731,JOB0043731,CAND0043731,0
APP0022161,JOB0022161,CAND0022161,1
APP0041974,JOB0041974,CAND0041974,1
APP0029745,JOB0029745,CAND0029745,1
APP0018205,JOB0018205,CAND0018205,1
APP0037745,JOB0037745,CAND0037745,1
APP0016876,JOB0016876,CAND0016876,1
APP0009206,JOB0009206,CAND0009206,1
APP0013413,JOB0013413,CAND0013413,1
APP0016108,JOB0016108,CAND0016108,1
APP0041210,JOB0041210,CAND0041210,1
APP0048366,JOB0048366,CAND0048366,0
APP0022906,JOB0022906,CAND0022906,0
APP0000586,JOB0000586,CAND0000586,0
APP0044105,JOB0044105,CAND0044105,0
APP0033862,JOB0033862,CAND0033862,1
APP0044421,JOB0044421,CAND0044421,1
APP0006081,JOB0006081,CAND0006081,1
APP0026430,JOB0026430,CAND0026430,1
APP0015499,JOB0015499,CAND0015499,1
APP0035993,JOB0035993,CAND0035993,0
APP0024084,JOB0024084,CAND0024084,1
APP0016899,JOB0016899,CAND0016899,1
APP0024617,JOB0024617,CAND0024617,1
APP0042584,JOB0042584,CAND0042584,0
APP0030098,JOB0030098,CAND0030098,0
APP0030608,JOB0030608,CAND0030608,0
APP0003747,JOB0003747,CAND0003747,1
APP0043470,JOB0043470,CAND0043470,0
APP0008887,JOB0008887,CAND0008887,0
APP0004575,JOB0004575,CAND0004575,1
APP0003642,JOB0003642,CAND0003642,0
APP0027834,JOB0027834,CAND0027834,1
APP0033009,JOB0033009,CAND0033009,1
APP0026855,JOB0026855,CAND0026855,1
APP0016938,JOB0016938,CAND0016938,0
APP0010604,JOB0010604,CAND0010604,1
APP0035610,JOB0035610,CAND0035610,0
APP0001890,JOB0001890,CAND0001890,1
APP0028584,JOB0028584,CAND0028584,1
APP0020378,JOB0020378,CAND0020378,1
APP0021027,JOB0021027,CAND0021027,1
APP0047344,JOB0047344,CAND0047344,1
APP0034934,JOB0034934,CAND0034934,1
APP0031166,JOB0031166,CAND0031166,1
APP0024591,JOB0024591,CAND0024591,1
APP0028562,JOB0028562,CAND0028562,1
APP0014682,JOB0014682,CAND0014682,0
APP0003325,JOB0003325,CAND0003325,0
APP0029985,JOB0029985,CAND0029985,1
APP0014373,JOB0014373,CAND0014373,1
APP0004976,JOB0004976,CAND0004976,1
APP0004135,JOB0004135,CAND0004135,1
APP0043135,JOB0043135,CAND0043135,1
APP0043847,JOB0043847,CAND0043847,1
APP0007718,JOB0007718,CAND0007718,0
APP0012008,JOB0012008,CAND0012008,1
APP0026115,JOB0026115,CAND0026115,0
APP0028795,JOB0028795,CAND0028795,0
APP0000849,JOB0000849,CAND0000849,1
APP0035564,JOB0035564,CAND0035564,0
APP0004636,JOB0004636,CAND0004636,1
APP0040669,JOB0040669,CAND0040669,1
APP0049751,JOB0049751,CAND0049751,0
APP0038071,JOB0038071,CAND0038071,1
APP0030340,JOB0030340,CAND0030340,1
APP0043973,JOB0043973,CAND0043973,1
APP0033318,JOB0033318,CAND0033318,1
APP0021966,JOB0021966,CAND0021966,1
APP0039873,JOB0039873,CAND0039873,0
APP0010944,JOB0010944,CAND0010944,1
APP0008503,JOB0008503,CAND0008503,0
APP0037053,JOB0037053,CAND0037053,1
APP0020384,JOB0020384,CAND0020384,1
APP0001848,JOB0001848,CAND0001848,0
APP0041954,JOB0041954,CAND0041954,0
APP0006760,JOB0006760,CAND0006760,0
APP0023818,JOB0023818,CAND0023818,0
APP0018455,JOB0018455,CAND0018455,1
APP0038712,JOB0038712,CAND0038712,1
APP0039595,JOB0039595,CAND0039595,1
APP0047161,JOB0047161,CAND0047161,0
APP0010699,JOB0010699,CAND0010699,1
APP0001946,JOB0001946,CAND0001946,0
APP0009820,JOB0009820,CAND0009820,0
APP0009028,JOB0009028,CAND0009028,0
APP0008256,JOB0008256,CAND0008256,1
APP0005803,JOB0005803,CAND0005803,0
APP0033060,JOB0033060,CAND0033060,1
APP0025797,JOB0025797,CAND0025797,1
APP0032291,JOB0032291,CAND0032291,1
APP0040088,JOB0040088,CAND0040088,0
APP0027604,JOB0027604,CAND0027604,0
APP0011172,JOB0011172,CAND0011172,0
APP0026334,JOB0026334,CAND0026334,1
APP0043243,JOB0043243,CAND0043243,0
APP0026801,JOB0026801,CAND0026801,0
APP0039974,JOB0039974,CAND0039974,0
APP0039646,JOB0039646,CAND0039646,1
APP0034682,JOB0034682,CAND0034682,1
APP0000237,JOB0000237,CAND0000237,0
APP0028761,JOB0028761,CAND0028761,1
APP0025876,JOB0025876,CAND0025876,1
APP0002745,JOB0002745,CAND0002745,0
APP0009221,JOB0009221,CAND0009221,0
APP0006155,JOB0006155,CAND0006155,1
APP0021745,JOB0021745,CAND0021745,0
APP0010727,JOB0010727,CAND0010727,1
APP0029655,JOB0029655,CAND0029655,0
APP0002689,JOB0002689,CAND0002689,0
APP0014119,JOB0014119,CAND0014119,1
APP0031421,JOB0031421,CAND0031421,0
APP0021504,JOB0021504,CAND0021504,1
APP0000626,JOB0000626,CAND0000626,0
APP0007128,JOB0007128,CAND0007128,1
APP0005902,JOB0005902,CAND0005902,0
APP0017074,JOB0017074,CAND0017074,1
APP0038257,JOB0038257,CAND0038257,0
APP0023515,JOB0023515,CAND0023515,0
APP0029179,JOB0029179,CAND0029179,1
APP0007738,JOB0007738,CAND0007738,0
APP0013066,JOB0013066,CAND0013066,0
APP0022197,JOB0022197,CAND0022197,0
APP0015918,JOB0015918,CAND0015918,1
APP0017733,JOB0017733,CAND0017733,1
APP0045335,JOB0045335,CAND0045335,0
APP0010027,JOB0010027,CAND0010027,1
APP0019545,JOB0019545,CAND0019545,1
APP0038825,JOB0038825,CAND0038825,0
APP0033395,JOB0033395,CAND0033395,0
APP0024524,JOB0024524,CAND0024524,0
APP0013055,JOB0013055,CAND0013055,1
APP0010839,JOB0010839,CAND0010839,1
APP0044168,JOB0044168,CAND0044168,0
APP0021333,JOB0021333,CAND0021333,0
APP0012079,JOB0012079,CAND0012079,0
APP0006766,JOB0006766,CAND0006766,1
APP0001266,JOB0001266,CAND0001266,0
APP0037719,JOB0037719,CAND0037719,1
APP0031477,JOB0031477,CAND0031477,0
APP0034757,JOB0034757,CAND0034757,0
APP0044525,JOB0044525,CAND0044525,1
APP0029622,JOB0029622,CAND0029622,1
APP0013373,JOB0013373,CAND0013373,0
APP0023559,JOB0023559,CAND0023559,1
APP0006882,JOB0006882,CAND0006882,1
APP0014795,JOB0014795,CAND0014795,1
APP0010405,JOB0010405,CAND0010405,1
APP0033030,JOB0033030,CAND0033030,1
APP0049335,JOB0049335,CAND0049335,1
APP0043358,JOB0043358,CAND0043358,0
APP0019798,JOB0019798,CAND0019798,1
APP0026006,JOB0026006,CAND0026006,1
APP0016710,JOB0016710,CAND0016710,0
APP0038592,JOB0038592,CAND0038592,1
APP0014244,JOB0014244,CAND0014244,0
APP0029648,JOB0029648,CAND0029648,1
APP0007556,JOB0007556,CAND0007556,1
APP0031024,JOB0031024,CAND0031024,1
APP0009919,JOB0009919,CAND0009919,0
APP0021290,JOB0021290,CAND0021290,0
APP0014253,JOB0014253,CAND0014253,1
APP0046710,JOB0046710,CAND0046710,0
APP0007194,JOB0007194,CAND0007194,1
APP0035505,JOB0035505,CAND0035505,1
APP0014112,JOB0014112,CAND0014112,0
APP0047648,JOB0047648,CAND0047648,0
APP0019796,JOB0019796,CAND0019796,0
APP0046491,JOB0046491,CAND0046491,1
APP0017535,JOB0017535,CAND0017535,1
APP0008799,JOB0008799,CAND0008799,1
APP0004809,JOB0004809,CAND0004809,0
APP0046068,JOB0046068,CAND0046068,1
APP0034477,JOB0034477,CAND0034477,1
APP0019659,JOB0019659,CAND0019659,0
APP0022208,JOB0022208,CAND0022208,0
APP0044536,JOB0044536,CAND0044536,0
APP0008565,JOB0008565,CAND0008565,0
APP0004456,JOB0004456,CAND0004456,0
APP0036381,JOB0036381,CAND0036381,1
APP0002645,JOB0002645,CAND0002645,1
APP0044541,JOB0044541,CAND0044541,0
APP0036579,JOB0036579,CAND0036579,0
APP0005672,JOB0005672,CAND0005672,1
APP0023996,JOB0023996,CAND0023996,1
APP0035155,JOB0035155,CAND0035155,1
APP0026730,JOB0026730,CAND0026730,1
APP0027073,JOB0027073,CAND0027073,0
APP0019295,JOB0019295,CAND0019295,1
APP0016325,JOB0016325,CAND0016325,0
APP0001184,JOB0001184,CAND0001184,0
APP0041307,JOB0041307,CAND0041307,0
APP0049476,JOB0049476,CAND0049476,0
APP0035431,JOB0035431,CAND0035431,0
APP0047692,JOB0047692,CAND0047692,1
APP0001517,JOB0001517,CAND0001517,0
APP0028879,JOB0028879,CAND0028879,0
APP0021129,JOB0021129,CAND0021129,1
APP0026223,JOB0026223,CAND0026223,1
APP0004086,JOB0004086,CAND0004086,0
APP0044678,JOB0044678,CAND0044678,1
APP0040592,JOB0040592,CAND0040592,0
APP0036695,JOB0036695,CAND0036695,1
APP0043776,JOB0043776,CAND0043776,1
APP0017097,JOB0017097,CAND0017097,0
APP0038016,JOB0038016,CAND0038016,1
APP0020158,JOB0020158,CAND0020158,1
APP0029267,JOB0029267,CAND0029267,1
APP0016159,JOB0016159,CAND0016159,1
APP0049998,JOB0049998,CAND0049998,0
APP0049317,JOB0049317,CAND0049317,0
APP0011236,JOB0011236,CAND0011236,0
APP0015970,JOB0015970,CAND0015970,1
APP0013327,JOB0013327,CAND0013327,1
APP0030833,JOB0030833,CAND0030833,1
APP0032506,JOB0032506,CAND0032506,1
APP0015376,JOB0015376,CAND0015376,1
APP0011567,JOB0011567,CAND0011567,1
APP0041619,JOB0041619,CAND0041619,0
APP0014000,JOB0014000,CAND0014000,0
APP0026643,JOB0026643,CAND0026643,1
APP0012791,JOB0012791,CAND0012791,0
APP0018550,JOB0018550,CAND0018550,1
APP0045000,JOB0045000,CAND0045000,1
APP0010279,JOB0010279,CAND0010279,1
APP0026709,JOB0026709,CAND0026709,0
APP0012689,JOB0012689,CAND0012689,1
APP0025321,JOB0025321,CAND0025321,1
APP0018675,JOB0018675,CAND0018675,1
APP0015133,JOB0015133,CAND0015133,0
APP0042029,JOB0042029,CAND0042029,1
APP0005787,JOB0005787,CAND0005787,1
APP0027792,JOB0027792,CAND0027792,1
